publisher,book_summary,isbn,subcategory,title,country,price,writer,book_image_path,maincategory,publish_date,evaluation,categoryid
논형,"기지문제에 있어서 한국의 사정은 일본보다는 오키나와와 유사한 측면이 더 많다. 미국과의 동맹관계를 유지시키는 물적 토대로서 미군기지의 존재, 기지건설의 폭력적인 과정, 기지로 인한 주민들의 피해나 지위협정의 불평등성 등의 문제에서 오키나와와 한국의 현실은 많은 부분을 공유한다.",8990618789,일본사,"오키나와 현대사",국내도서,15000,"아라사키 모리테루 (지은이), 정영신, 미야우치 아키오 (옮긴이)",https://image.aladin.co.kr/product/247/1/cover/8990618789_1.jpg,역사,2008-08-25,0,5557
봄알람,"상사로부터 위력에 의한 성범죄를 당한 노동자 김지은, 그리고 마침내 그 권력과의 싸움을 결심하고 완수해낸 피해 생존자 김지은의 기록을 담은 책이다.",K812638583,사회학,"김지은입니다 - 안희정 성폭력 고발 554일간의 기록",국내도서,17000,"김지은 (지은이)",https://image.aladin.co.kr/product/23436/17/cover/k812638583_3.jpg,사회과학,2020-03-05,9,51304
서울대학교출판문화원,"서울대학교 아시아연구소총서 모노그래프시리즈 10권. 베이징 저장촌 제1공작위원회의 사례를 통해 기존 개혁기 중국의 국가-사영기업가 관계에 관한 이론적 틀의 의의와 한계에 대해서 고찰하며, 동시에 국가-사영기업가 관계에 영향을 주는 여러 가지 요인들에 대한 검토의 중요성을 강조하였다.",8952130065,사회사상/사회사상사,"공산당원이 된 중국 사영기업가들 - 개혁기 중국의 국가-사영기업가 관계",국내도서,26000,"윤태희 (지은이)",https://image.aladin.co.kr/product/26851/59/cover/8952130065_1.jpg,사회과학,2021-03-30,0,51154
숨쉬는책공장,"옥스퍼드대학 막달렌컬리지 법학 교수인 제레미아스 아담스 프라슬이 쓴 《Humans as a service》를 우리글로 옮긴 책이다. 노동법의 규제를 받지 않고 사람의 노동력을 쉽게 사용할 수 있다는 뜻에서 플랫폼 노동을 표현하였다. 이제 인간이, 인간의 노동력이 서비스되고 있는 셈이다.",K252630268,사회문제,"플랫폼 노동은 상품이 아니다",국내도서,16000,"제레미아스 아담스-프라슬 (지은이), 이영주 (옮긴이)",https://image.aladin.co.kr/product/24222/38/cover/k252630268_2.jpg,사회과학,2020-06-17,10,51078
후마니타스,"페미니스트 철학자 사라 아메드가 우리 삶의 최고 목표인‘행복’의 메커니즘을 해부하면서 그것이 어떻게 지배의 기술이 되는지 분석하고, 그 속에서 간과돼 왔던 ‘불행한 자들’의 계보를 탐색한다.",8964373650,여성학/젠더,"행복의 약속 - 불행한 자들을 위한 문화비평",국내도서,23000,"사라 아메드 (지은이), 성정혜, 이경란 (옮긴이)",https://image.aladin.co.kr/product/26351/71/cover/8964373650_1.jpg,사회과학,2021-02-08,10,51338
오월의봄,"민중의 시각으로 재해석한 2차 세계대전. 야만, 압제, 독재, 파시즘, 제국주의와 맞서 싸웠던 사람들, 그들에게도 2차 세계대전은 '좋은 전쟁'이었을까? 미국.영국.소련 등 연합국은 왜 '민중의 전쟁'을 탄압했나? 2차 세계대전은 과연 '좋은 전쟁'이었나?",K732739412,"세계사 일반","2차 세계대전의 민중사 - 민중의 전쟁 VS 제국의 전쟁",국내도서,27000,"도니 글룩스타인 (지은이), 김덕련 (옮긴이)",https://image.aladin.co.kr/product/26605/85/cover/k732739412_1.jpg,역사,2021-03-08,0,169
현대지성,"현대지성 클래식 19권. 막스 베버의 저서로 오늘날에도 계속해서 사회과학 분야에서 가장 대담한 시도 중의 하나로서 전 세계적으로 가장 널리 읽히고 있는 책이다. 이 책에는 국내 최초로 ‘카를 피셔의 반박문과 베버의 답변’을 부록으로 수록했다.",K302631510,서양철학,"프로테스탄트 윤리와 자본주의 정신 (큰글자책) - 완역본",국내도서,35000,"막스 베버 (지은이), 박문재 (옮긴이)",https://image.aladin.co.kr/product/24705/84/cover/k302631510_1.jpg,인문학,2020-06-30,0,51454
더난출판사,"미국 최고의 학교로 새롭게 주목받는 ‘서밋스쿨’의 교육법을 담은 이 책은 아이들이 높은 성적을 얻고 사회적인 성공과 행복한 인생을 성취하도록 돕는 방법을 공유한다.",8984052175,교육학,"최고의 교실 - 아이의 미래, 어떻게 준비할 것인가?",국내도서,17000,"다이앤 태브너 (지은이), 우미정 (옮긴이)",https://image.aladin.co.kr/product/26263/22/cover/8984052175_1.jpg,사회과학,2021-01-29,10,51121
갈무리,"포스트식민 비평가 스피박을 읽기 위한 필독서! 스피박이 자신의 책들과 생각에 대해 쉽고 친절하고 또 날카롭게 설명하는 책이다. 세계 여러 나라의 페미니스트, 문화비평가, 정치활동가들의 물음에 답하면서 펼쳐지는 가야트리 스피박의 세밀한 사유를 명료하게 보여주는 대담집.",8986114941,사회학,"스피박의 대담 - 인도 캘커타에서 찍힌 소인",국내도서,15000,"가야트리 스피박 (지은이), 새러 하라쉼 (엮은이), 이경순 (옮긴이)",https://image.aladin.co.kr/product/86/33/cover/8986114941_1.jpg,사회과학,2006-12-31,6,51304
북하우스,"참전군인이었던 할아버지의 기억에서부터 출발해 베트남 중부의 수많은 증오비와 위령비를 지나 비석 너머의 이야기에 닿기까지, 그리고 50년 넘게 그 이야기를 품어온 ‘사람’을 만나기까지 영화 〈기억의 전쟁〉 제작팀이 걸어온 5년여의 여정을 책에 담았다.",K052738321,사회문제,"기억의 전쟁",국내도서,16500,"이길보라, 곽소진, 서새롬, 조소나 (지은이)",https://image.aladin.co.kr/product/25967/84/cover/k052738321_1.jpg,사회과학,2021-02-26,10,51090
기파랑(기파랑에크리),"이승만은 한시도 귀향의 꿈을 버리지 않고 타의에 의한 하와이 생활을 보내야 했다. 하지만 결국 그는 싸늘한 주검이 되어 그리도 돌아오고 싶어 하던 조국 땅에 내렸다. 그리고 수많은 국민들의 애도 속에 동작동 국립묘지에 잠들었다. 이 책은 그가 이화장을 떠나 하와이로 간 뒤, 자신이 일군 대한민국을 그리워하며 보낸 5년 2개월 동안의 ‘눈물의 기록’이다.",8965239737,정치학/외교학/행정학,"우리의 건국 대통령은 이렇게 죽어갔다",국내도서,8500,"이동욱 (지은이)",https://image.aladin.co.kr/product/1145/82/cover/8965239737_2.jpg,사회과학,2011-04-15,8,51220
현대지성,"현대지성 클래식 24권, 소스타인 베블런의 대표작 &lt;유한계급론&gt; 완역본이다. 베블런은 이 책을 통해 당대 주류 경제 이론인 수요와 공급 법칙을 정면으로 반박했다. 당시 경제학자들은 수요와 공급이 반비례 관계에 있다고 주장했지만 베블런은 다르게 생각했다.",K212534175,사회사상/사회사상사,유한계급론,국내도서,13800,"소스타인 베블런 (지은이), 이종인 (옮긴이)",https://image.aladin.co.kr/product/16893/67/cover/k212534175_1.jpg,사회과학,2018-10-01,9,51154
알에이치코리아(RHK),"한국이 낳은 세계적 작곡가, 현대음악의 5대 거장 중 한 사람인 윤이상의 어린 시절부터 대담자이자 공저자인 루이제 린저가 함께 이야기를 나눈 시점까지 일대기를 윤이상 그 자신의 목소리로 연대순으로 풀어낸다.",8925562316,사회운동,"윤이상, 상처 입은 용",국내도서,18000,"윤이상 (Isang Yun), 루이제 린저 (지은이)",https://image.aladin.co.kr/product/11767/14/cover/8925562316_1.jpg,사회과학,2017-09-17,9,65238
더숲,"전작 『반농반X의 삶』의 실천 편이다. 반농반X로 살아가기를 결심한 이들에게 어떻게 ‘반농’ 능력을 기르고, ‘반X’를 발견하고 실천해야 하는지 그 방법을 구체적이고 사려 깊게 전수한다.",K342635281,사회학,"반농반X로 살아가는 법 - 자연에서 좋아하는 일을 하며 먹고살기 위하여",국내도서,14000,"시오미 나오키 (지은이), 노경아 (옮긴이)",https://image.aladin.co.kr/product/17915/73/cover/k342635281_1.jpg,사회과학,2019-04-15,9,51304
한국교과서,"32년 개인수집가 전갑주는 120년 우리 근대교육의 발자취를 살펴보고 그동안 감춰진 곳간 속 국보급 보물 수준의 우리말 국어교과서와 교육 자료에 대하여 빗장을 풀어, 분단.광복 70년 및 국어 탄생 120년을 기념하고자 한다고 밝히고 있다.",8959550973,교육학,"조선어독본 5 - 복제(영인)본",국내도서,43340,"조선총독부 (지은이), 전갑주 (제작)",https://image.aladin.co.kr/product/7214/10/cover/8959550973_1.jpg,사회과학,2015-11-20,0,51121
김영사,"세계적인 물리화학자 스티븐 베리가 대중을 상대로 쓴 열역학 개론서. 열역학이 무엇인지, 왜 시간을 거슬러 돌아갈 수 없는지, 열역학을 어디에 어떻게 사용하는지와 같은 질문들을 과학적 지식이 많지 않은 사람도 이해할 수 있도록 쉽고 명료하게 설명한다.",8934989866,기초과학/교양과학,"열역학 - 열과 일, 에너지와 엔트로피의 과학",국내도서,14800,"스티븐 베리 (지은이), 신석민 (옮긴이)",https://image.aladin.co.kr/product/26846/98/cover/8934989866_1.jpg,과학,2021-03-29,0,51002
뜰book,"구독자 20만, 누적 조회수 500만회에 달하는 대표적인 과학 유튜브 채널 [떠먹여주는 과학]이 책으로 나왔다. 우리 몸에 대한 6파트, 동물에 대한 7파트, 알아두면 요긴하게 쓰일 꿀팁 8파트등 총 29가지 재미난 이야기를 담았다.",K962739230,기초과학/교양과학,"떠먹여주는 과학 - 당신이 방금 전까지 몰랐던 지식",국내도서,16000,"이근호, 강한별 (지은이)",https://image.aladin.co.kr/product/26626/10/cover/k962739230_1.jpg,과학,2021-03-01,10,51002
윌북,"미국 아마존 베스트셀러. 금방이라도 날개를 펼치고 날아오를 듯 정밀한, 200여 종의 모습을 담은 새 일러스트를 펼쳐 보이면서도, 수십 년간 새를 관찰하며 깨닫게 된 새들만의 흥미로운 생활방식과 최신 연구로 드러난 과학적 사실을 섬세하게 담아낸다.",K002730489,"동물과 식물","새의 언어 - 새는 늘 인간보다 더 나은 답을 찾는다",국내도서,19800,"데이비드 앨런 시블리 (지은이), 김율희 (옮긴이), 이원영 (감수)",https://image.aladin.co.kr/product/26744/28/cover/s002730489_1.jpg,과학,2021-04-05,10,51287
와이즈베리,"《엘러건트 유니버스》《우주의 구조》등 수 년 마다 명저를 집필하며, 칼 세이건 이후 최고의 ‘대중 과학 전도사’로 불린 브라이언 그린의 신작. 과거 저서들과 비교하면, 이번 책은 독백에 가깝다. 물리학자로서 연구와 탐구를 넘어선, 지난 10여 년간의 철학적 성찰이 느껴진다.",K812738799,물리학,"엔드 오브 타임 - 브라이언 그린이 말하는 세상의 시작과 진화, 그리고 끝",국내도서,22000,"브라이언 그린 (지은이), 박병철 (옮긴이)",https://image.aladin.co.kr/product/26294/73/cover/k812738799_1.jpg,과학,2021-02-15,10,51301
시공사,"식물이 하루하루를 살아가는 방법에 대한 세밀하고도 적극적인 식물학자의 탐구 일지다. 아주 작은 점 하나인 씨앗에서 연둣빛 싹이 터져 나오는 과정부터 뿌리는 어떻게 아래로 뻗는지, 잎이 차례차례 돋고, 꽃이 피어 씨를 맺으며 노화하기까지, 흥미로운 식물의 일생을 담았다.",K742730681,"동물과 식물","식물이라는 우주 - 씨앗에서 씨앗까지, 식물학자가 들려주는 푸릇한 생명체의 여정",국내도서,23000,"안희경 (지은이)",https://image.aladin.co.kr/product/26799/70/cover/k742730681_1.jpg,과학,2021-03-25,10,51289
영진.com(영진닷컴),"인류의 가장 큰 특징은 공구의 제작과 사용으로 '필요에 맞게 환경을 재구성'하는 것이다. 다양한 과학 원리들이 실용적인 목적으로 탈바꿈하는 것이 바로 공학이다. 일반 원칙, 토목공학, 이동수단, 생명공학, 항공우주&무기, 전기&컴퓨터, 기계 분야의 총 160개 지식을 한 페이지로 알아보자.",8931463499,기초과학/교양과학,"1페이지 공학 : INSTANT ENGINEERING",국내도서,15000,"조엘 레비 (지은이), 이경주 (옮긴이)",https://image.aladin.co.kr/product/26837/76/cover/8931463499_1.jpg,과학,2021-04-08,0,51002
진선북스(진선출판사),"『네이처』 선정 ‘최고의 과학저술가’ 존 그리빈의 신작으로, ‘진화’에 관한 흥미진진한 이야기다. 진화에 관한 과학적 사실을 발견해 나가는 과정을 명쾌한 구성과 통찰력을 갖춘 글로 풀어냈다.",K442739131,기초과학/교양과학,"진화의 오리진 - 아리스토텔레스부터 DNA까지 다윈의 ‘위험한 생각’을 추적하다",국내도서,14000,"존 그리빈, 메리 그리빈 (지은이), 권루시안 (옮긴이)",https://image.aladin.co.kr/product/26620/12/cover/k442739131_1.jpg,과학,2021-03-16,10,51002
Mid(엠아이디),"오랜 기간 대학병원 전문의로 근무하며, 의사로서의 두터운 실무 경험과 연구 경력을 쌓아온 의학 전문가의 내공이 담긴 책이다. 퍼져있는 의료 상식을 조목조목 검증해가는 팩트체크를 따라 가다보면 현명하고 합리적으로 건강을 관리하는 지식과 기술을 터득하게 될 것이다.",K952730674,건강정보,"더 알고 싶은 의학상식 - 전문의가 답하는 25가지 건강 질문",국내도서,18000,"박창범 (지은이)",https://image.aladin.co.kr/product/26660/0/cover/k952730674_1.jpg,건강/취미/레저,2021-03-02,10,53562
더숲,"《재밌어서 밤새 읽는 식물학 이야기》《싸우는 식물》등으로 국내에서 탄탄한 고정팬을 확보한 일본의 대표적인 식물학자이자 과학 분야 베스트셀러 작가 이나가키 히데히로가 이번에는 쓸모없는 식물로 여겨지는 잡초의 생존전략에 주목했다.",K422730585,"동물과 식물","전략가, 잡초 - ‘타고난 약함’을 ‘전략적 강함’으로 승화시킨 잡초의 생존 투쟁기",국내도서,14000,"이나가키 히데히로 (지은이), 김소영 (옮긴이), 김진옥 (감수)",https://image.aladin.co.kr/product/26793/18/cover/k422730585_1.jpg,과학,2021-03-26,10,51289
코쿤북스,"캐나다의 과학 저널리스트이자 방송인인 지야 통의 첫 책이다. 인터뷰어로서 그녀는 생각할 수 있는 모든 전문가들을 만났고, 다른 사람들의 눈을 통해 세계를 보는 법을 배웠다. 이 책은 바로 그 '보는' 방법에 관한 이야기이다.",K232737457,기초과학/교양과학,"리얼리티 버블",국내도서,17600,"지야 통 (지은이), 장호연 (옮긴이)",https://image.aladin.co.kr/product/26181/93/cover/k232737457_1.jpg,과학,2021-01-25,9,51002
